-14;-14;-14;-14;-14;-14;-14;-14;-14;-14;-13,48521049;-12,67579391;-11,94019719;-11,2668618;-10,64680146;-10,07289079;-9,539383936;-9,041579449;-8,575581044;-8,138123149;-7,726441248;-7,338173878;-6,971287455;-6,624017809;-6,294824172;-5,982352567;-5,685406368;-5,402922427;-5,133951534;-4,877642306;-4,633227814;-4,400014388;-4,177372209;-3,964727343;-3,761554964;-3,567373555;-3,381739934;-3,204244951;-3,034509765;-2,872182604;-2,716935939;-2,568463998;-2,426480594;-2,290717204;-2,160921272;-2,036854709;-1,918292556;-1,805021804;-1,696840334;-1,593555982;-1,494985693;-1,400954779;-1,311296245;-1,225850197;-1,144463308;-1,066988346;-0,993283755;-0,923213284;-0,856645656;-0,793454285;-0,733517024;-0,676715949;-0,622937174;-0,572070695;-0,52401026;-0,478653266;-0,435900676;-0,395656956;-0,357830039;-0,322331292;-0,289075517;-0,257980951;-0,228969287;-0,201965706;-0,176898915;-0,153701198;-0,132308472;-0,112660347;-0,094700194;-0,07837521;-0,063636492;-0,050439106;-0,038742154;-0,02850884;-0,019706535;-0,012306834;-0,006285608;-0,001623049;0,00169629;0,003683465;0,004345118;0,003683465;0,00169629;-0,001623049;-0,006285608;-0,012306834;-0,019706535;-0,02850884;-0,038742154;-0,050439106;-0,063636492;-0,07837521;-0,094700194;-0,112660347;-0,132308472;-0,153701198;-0,176898915;-0,201965706;-0,228969287;-0,257980951;-0,289075517;-0,322331292;-0,357830039;-0,395656956;-0,435900676;-0,478653266;-0,52401026;-0,572070695;-0,622937174;-0,676715949;-0,733517024;-0,793454285;-0,856645656;-0,923213284;-0,993283755;-1,066988346;-1,144463308;-1,225850197;-1,311296245;-1,400954779;-1,494985693;-1,593555982;-1,696840334;-1,805021804;-1,918292556;-2,036854709;-2,160921272;-2,290717204;-2,426480594;-2,568463998;-2,716935939;-2,872182604;-3,034509765;-3,204244951;-3,381739934;-3,567373555;-3,761554964;-3,964727343;-4,177372209;-4,400014388;-4,633227814;-4,877642306;-5,133951534;-5,402922427;-5,685406368;-5,982352567;-6,294824172;-6,624017809;-6,971287455;-7,338173878;-7,726441248;-8,138123149;-8,575581044;-9,041579449;-9,539383936;-10,07289079;-10,64680146;-11,2668618;-11,94019719;-12,67579391;-13,48521049;-14;-14;-14;-14;-14;-14;-14;-14;-14;-14
-14;-14;-14;-14;-14;-14;-14;-14;-14;-14;-13,41553184;-12,61011348;-11,8786758;-11,20965399;-10,59405489;-10,02474567;-9,495972451;-9,003025244;-8,541998703;-8,109617724;-7,703107813;-7,320097128;-6,958541329;-6,616665163;-6,292916494;-5,985929727;-5,69449642;-5,417541452;-5,154103533;-4,903319141;-4,664409189;-4,436667889;-4,219453383;-4,012179827;-3,814310662;-3,62535286;-3,444851991;-3,27238797;-3,107571372;-2,95004023;-2,799457248;-2,655507356;-2,517895564;-2,386345075;-2,260595619;-2,140401972;-2,02553265;-1,915768744;-1,810902877;-1,710738284;-1,615087979;-1,523774017;-1,436626827;-1,353484625;-1,274192872;-1,198603805;-1,12657601;-1,057974034;-0,992668057;-0,930533578;-0,871451158;-0,815306176;-0,761988628;-0,711392946;-0,663417838;-0,617966164;-0,574944816;-0,534264633;-0,49584032;-0,459590396;-0,425437148;-0,393306601;-0,363128503;-0,334836317;-0,308367222;-0,28366213;-0,260665699;-0,239326358;-0,21959634;-0,201431709;-0,184792395;-0,169642233;-0,155948994;-0,143684421;-0,132824262;-0,123348297;-0,115240366;-0,108488387;-0,103084375;-0,099024451;-0,096308846;-0,0949419;-0,094932051;-0,096291826;-0,099037812;-0,103190633;-0,108774916;-0,115819251;-0,124356146;-0,134421979;-0,146056947;-0,159305009;-0,17421383;-0,190834721;-0,209222582;-0,229435847;-0,251536426;-0,275589652;-0,301664241;-0,329832241;-0,360169007;-0,392753168;-0,427666615;-0,464994492;-0,504825207;-0,547250448;-0,59236522;-0,640267897;-0,691060293;-0,74484775;-0,80173925;-0,861847547;-0,925289332;-0,992185415;-1,062660945;-1,136845659;-1,21487417;-1,296886289;-1,383027392;-1,473448838;-1,568308436;-1,667770965;-1,772008768;-1,88120241;-1,995541419;-2,115225115;-2,240463544;-2,371478522;-2,508504811;-2,651791444;-2,801603221;-2,958222392;-3,121950575;-3,293110924;-3,472050607;-3,659143627;-3,85479406;-4,059439783;-4,27355677;-4,497664074;-4,732329628;-4,978177028;-5,235893509;-5,506239365;-5,790059154;-6,088295088;-6,402003162;-6,732372714;-7,08075032;-7,448669255;-7,837886136;-8,250426962;-8,688645604;-9,15529902;-9,653645282;-10,18757328;-10,7617772;-11,3819958;-12,0553476;-12,79081224;-13,59994192;-14;-14;-14;-14;-14;-14;-14;-14;-14;-14
-14;-14;-14;-14;-14;-14;-14;-14;-14;-14;-13,34255314;-12,54037884;-11,81232487;-11,1468241;-10,53488067;-9,969358603;-9,444500476;-8,955592304;-8,498724348;-8,070616692;-7,668489623;-7,289965677;-6,932994505;-6,595794461;-6,276806652;-5,974658372;-5,688133734;-5,416149854;-5,157737382;-4,912024462;-4,678223422;-4,455619662;-4,243562316;-4,041456363;-3,848755923;-3,664958543;-3,489600293;-3,322251542;-3,162513313;-3,010014117;-2,864407198;-2,725368123;-2,592592678;-2,46579501;-2,344706002;-2,229071825;-2,118652669;-2,013221603;-1,912563579;-1,816474529;-1,72476057;-1,63723729;-1,55372911;-1,474068714;-1,398096542;-1,325660324;-1,256614679;-1,190820744;-1,128145847;-1,068463211;-1,011651698;-0,957595572;-0,906184294;-0,857312337;-0,810879031;-0,766788416;-0,724949122;-0,685274265;-0,647681353;-0,612092211;-0,578432919;-0,546633755;-0,516629155;-0,488357681;-0,46176199;-0,43678882;-0,413388977;-0,391517322;-0,37113277;-0,352198288;-0,334680892;-0,318551651;-0,303785685;-0,290362166;-0,278264319;-0,267479414;-0,257998763;-0,249817707;-0,242935606;-0,237355822;-0,233085694;-0,230136513;-0,228523493;-0,228265735;-0,229386186;-0,231911597;-0,235872477;-0,241303039;-0,248241147;-0,256728262;-0,266809383;-0,278532989;-0,29195098;-0,307118618;-0,324094473;-0,342940366;-0,363721323;-0,386505522;-0,411364261;-0,438371915;-0,467605918;-0,499146741;-0,533077881;-0,569485872;-0,608460295;-0,650093806;-0,694482185;-0,741724389;-0,791922637;-0,845182498;-0,901613017;-0,961326846;-1,024440417;-1,09107413;-1,161352569;-1,235404764;-1,31336447;-1,395370496;-1,481567073;-1,572104269;-1,667138453;-1,766832817;-1,871357968;-1,980892577;-2,095624124;-2,215749722;-2,341477041;-2,473025359;-2,610626725;-2,754527285;-2,904988772;-3,062290189;-3,226729721;-3,398626903;-3,578325094;-3,766194301;-3,962634414;-4,168078936;-4,382999281;-4,607909759;-4,843373384;-5,090008659;-5,348497562;-5,619594975;-5,904139896;-6,203068845;-6,517432007;-6,8484128;-7,197351796;-7,565776195;-7,955436489;-8,368352523;-8,806872009;-9,273745765;-9,772225768;-10,30619488;-10,88034137;-11,50039818;-12,17347819;-12,90855559;-13,71717732;-14;-14;-14;-14;-14;-14;-14;-14;-14;-14
-14;-14;-14;-14;-14;-14;-14;-14;-14;-14;-13,26666488;-12,46702069;-11,74161141;-11,07887046;-10,46980227;-9,907270894;-9,385518708;-8,899831245;-8,446298005;-8,021638023;-7,623070238;-7,24821553;-6,895021577;-6,561704438;-6,246702591;-5,948640366;-5,666298569;-5,398590665;-5,144543303;-4,90328028;-4,674009227;-4,456010504;-4,248627861;-4,051260559;-3,863356673;-3,684407388;-3,513942104;-3,351524234;-3,196747567;-3,049233125;-2,908626424;-2,774595094;-2,646826794;-2,525027384;-2,408919322;-2,298240256;-2,192741776;-2,092188318;-1,996356192;-1,905032722;-1,818015483;-1,735111626;-1,656137275;-1,580916997;-1,509283324;-1,441076337;-1,376143287;-1,314338268;-1,255521917;-1,199561155;-1,146328956;-1,095704143;-1,047571203;-1,001820131;-0,958346289;-0,917050282;-0,877837853;-0,840619782;-0,805311812;-0,771834571;-0,740113511;-0,710078857;-0,681665553;-0,654813227;-0,629466149;-0,605573199;-0,583087835;-0,561968069;-0,542176432;-0,523679954;-0,506450131;-0,4904629;-0,475698604;-0,462141968;-0,449782055;-0,438612234;-0,428630137;-0,419837614;-0,412240686;-0,405849491;-0,400678233;-0,396745116;-0,394072287;-0,392685766;-0,39261538;-0,393894691;-0,39656092;-0,400654876;-0,406220877;-0,413306677;-0,421963387;-0,4322454;-0,444210324;-0,457918903;-0,473434959;-0,490825323;-0,510159784;-0,531511032;-0,554954619;-0,58056892;-0,608435108;-0,638637136;-0,671261732;-0,706398402;-0,744139451;-0,784580014;-0,827818106;-0,873954685;-0,923093735;-0,975342368;-1,030810945;-1,089613222;-1,15186652;-1,217691923;-1,287214499;-1,36056356;-1,437872954;-1,519281392;-1,604932821;-1,694976842;-1,789569176;-1,888872194;-1,993055499;-2,102296593;-2,216781609;-2,336706146;-2,462276191;-2,593709167;-2,731235106;-2,875097971;-3,025557144;-3,182889116;-3,347389398;-3,519374689;-3,699185355;-3,887188252;-4,083779968;-4,289390552;-4,504487815;-4,729582327;-4,965233219;-5,212054984;-5,470725462;-5,741995281;-6,026699075;-6,3257689;-6,640250387;-6,971322323;-7,320320577;-7,688767599;-8,078409085;-8,491260063;-8,929663417;-9,396365145;-9,894612429;-10,42828338;-11,00206157;-11,62167535;-12,29423307;-13,02870454;-13,83663247;-14;-14;-14;-14;-14;-14;-14;-14;-14;-14
-14;-14;-14;-14;-14;-14;-14;-14;-14;-14;-13,18826337;-12,39048216;-11,66702331;-11,00632259;-10,39938671;-9,839081932;-9,319652701;-8,836386525;-8,385374747;-7,9633381;-7,567497059;-7,195473865;-6,845217365;-6,514944576;-6,20309471;-5,908292586;-5,629319237;-5,365088079;-5,114625419;-4,877054394;-4,651581657;-4,43748624;-4,234110212;-4,040850783;-3,857153594;-3,682507003;-3,516437185;-3,358503915;-3,208296931;-3,065432787;-2,929552115;-2,800317242;-2,677410113;-2,560530468;-2,449394252;-2,343732213;-2,243288678;-2,147820469;-2,057095957;-1,970894223;-1,889004325;-1,811224653;-1,73736236;-1,667232863;-1,600659412;-1,537472706;-1,477510561;-1,420617622;-1,366645115;-1,31545063;-1,266897938;-1,220856831;-1,177202989;-1,13581787;-1,096588609;-1,059407945;-1,024174154;-0,99079099;-0,95916765;-0,929218728;-0,90086419;-0,874029345;-0,848644823;-0,824646554;-0,801975745;-0,78057886;-0,760407598;-0,741418864;-0,723574742;-0,706842461;-0,69119436;-0,676607839;-0,663065316;-0,650554171;-0,639066681;-0,628599962;-0,619155888;-0,610741018;-0,603366506;-0,597048018;-0,591805631;-0,587663737;-0,584650936;-0,582799933;-0,582147427;-0,582733996;-0,584603992;-0,587805418;-0,592389824;-0,598412187;-0,605930812;-0,615007217;-0,625706034;-0,638094915;-0,652244434;-0,668228008;-0,686121818;-0,706004738;-0,727958279;-0,752066538;-0,778416159;-0,807096307;-0,838198656;-0,871817386;-0,9080492;-0,946993353;-0,988751701;-1,033428761;-1,081131799;-1,131970934;-1,186059259;-1,243512995;-1,304451664;-1,368998286;-1,437279617;-1,509426404;-1,585573689;-1,665861139;-1,750433428;-1,839440659;-1,933038838;-2,031390408;-2,134664839;-2,243039301;-2,356699402;-2,475840026;-2,600666268;-2,731394479;-2,868253451;-3,01148574;-3,161349163;-3,318118491;-3,482087365;-3,653570473;-3,832906027;-4,0204586;-4,216622366;-4,421824836;-4,636531169;-4,861249169;-5,096535093;-5,343000464;-5,601320053;-5,872241335;-6,156595708;-6,45531192;-6,769432223;-7,10013197;-7,448743544;-7,816785864;-8,206001065;-8,618400585;-9,056323708;-9,522512822;-10,02021151;-10,55329428;-11,12644117;-11,74537698;-12,41720661;-13,15089645;-13,95798587;-14;-14;-14;-14;-14;-14;-14;-14;-14;-14
-14;-14;-14;-14;-14;-14;-14;-14;-14;-13,99388131;-13,1077464;-12,31121303;-11,58906186;-10,92973199;-10,32423354;-9,76543619;-9,247587854;-8,765979517;-8,316706002;-7,896491513;-7,502559969;-7,132537015;-6,784374842;-6,456293737;-6,146736083;-5,854329754;-5,577858706;-5,316239112;-5,06849986;-4,833766461;-4,611247713;-4,40022454;-4,200040626;-4,010094491;-3,829832763;-3,658744431;-3,496355926;-3,342226878;-3,195946459;-3,057130211;-2,925417288;-2,800468057;-2,681961999;-2,569595874;-2,463082119;-2,362147434;-2,266531549;-2,17598614;-2,090273879;-2,0091676;-1,932449569;-1,859910853;-1,791350766;-1,726576385;-1,665402147;-1,607649486;-1,553146542;-1,501727902;-1,453234396;-1,407512922;-1,364416314;-1,323803231;-1,285538083;-1,249490973;-1,215537663;-1,183559557;-1,153443701;-1,125082787;-1,09837518;-1,073224942;-1,049541861;-1,027241492;-1,006245184;-0,986480124;-0,967879357;-0,950381822;-0,933932363;-0,918481749;-0,903986669;-0,890409732;-0,877719445;-0,865890185;-0,854902158;-0,844741343;-0,835399432;-0,826873744;-0,819167141;-0,812287925;-0,806249721;-0,801071361;-0,796776744;-0,793394703;-0,79095885;-0,789507427;-0,789083146;-0,789733025;-0,791508224;-0,794463881;-0,798658948;-0,804156025;-0,811021204;-0,819323912;-0,829136761;-0,840535409;-0,853598425;-0,868407162;-0,885045646;-0,903600469;-0,924160703;-0,946817819;-0,971665627;-0,99880022;-1,028319951;-1,060325407;-1,094919417;-1,132207067;-1,17229574;-1,215295172;-1,261317535;-1,310477532;-1,362892532;-1,418682708;-1,477971224;-1,540884435;-1,607552121;-1,67810776;-1,752688829;-1,83143715;-1,914499272;-2,002026907;-2,09417741;-2,191114325;-2,293007985;-2,400036191;-2,512384962;-2,630249384;-2,753834551;-2,883356626;-3,019044028;-3,16113877;-3,309897963;-3,465595518;-3,628524071;-3,798997169;-3,977351754;-4,163951006;-4,359187597;-4,56348743;-4,777313955;-5,001173175;-5,235619466;-5,481262383;-5,738774663;-6,008901676;-6,292472655;-6,590414125;-6,903766064;-7,233701505;-7,581550469;-7,948829475;-8,337278227;-8,748905704;-9,186048703;-9,651447111;-10,14834199;-10,68060532;-11,2529146;-11,8709921;-12,54194017;-13,27472267;-14;-14;-14;-14;-14;-14;-14;-14;-14;-14;-14
-14;-14;-14;-14;-14;-14;-14;-14;-14;-13,91098512;-13,02550922;-12,2296644;-11,50823487;-10,84966341;-10,24496397;-9,687010181;-9,170054023;-8,689390668;-8,241119233;-7,821968304;-7,429166276;-7,060343334;-6,713456272;-6,386730023;-6,078611642;-5,787733688;-5,512884791;-5,252985773;-5,007070114;-4,77426785;-4,553792204;-4,344928403;-4,147024286;-3,959482349;-3,781752989;-3,613328732;-3,453739275;-3,302547219;-3,159344377;-3,023748568;-2,895400829;-2,773962981;-2,659115498;-2,550555645;-2,447995834;-2,351162194;-2,259793297;-2,173639057;-2,092459747;-2,01602515;-1,944113809;-1,876512376;-1,813015048;-1,753423082;-1,697544378;-1,645193128;-1,596189522;-1,550359512;-1,507534618;-1,467551784;-1,43025327;-1,395486584;-1,363104448;-1,332964788;-1,304930759;-1,278870785;-1,254658627;-1,23217346;-1,211299974;-1,191928473;-1,173954996;-1,157281433;-1,141815646;-1,127471589;-1,114169426;-1,101835641;-1,090403136;-1,079811326;-1,070006211;-1,060940441;-1,052573356;-1,044871017;-1,037806206;-1,031358417;-1,025513818;-1,020265194;-1,015611873;-1,011559626;-1,008120548;-1,005312924;-1,003161074;-1,001695183;-1,000951118;-1,000970229;-1,001799141;-1,003489541;-1,006097955;-1,009685521;-1,01431776;-1,020064354;-1,026998913;-1,035198759;-1,044744712;-1,055720883;-1,068214478;-1,082315612;-1,098117143;-1,115714511;-1,135205597;-1,156690602;-1,180271938;-1,206054142;-1,234143807;-1,264649536;-1,297681915;-1,333353508;-1,371778879;-1,413074628;-1,457359465;-1,504754296;-1,555382345;-1,609369295;-1,666843471;-1,72793604;-1,792781248;-1,8615167;-1,934283663;-2,011227423;-2,092497673;-2,178248963;-2,268641188;-2,363840143;-2,46401814;-2,569354695;-2,680037296;-2,796262259;-2,918235685;-3,046174533;-3,180307821;-3,320877976;-3,468142349;-3,622374931;-3,783868289;-3,952935762;-4,129913959;-4,315165608;-4,509082823;-4,712090848;-4,924652389;-5,14727262;-5,380505014;-5,624958156;-5,881303752;-6,150286081;-6,432733235;-6,729570551;-7,041836776;-7,370703664;-7,717499926;-8,083740728;-8,471164385;-8,881778453;-9,317918269;-9,782322224;-10,27822985;-10,80951156;-11,38084324;-11,99794551;-12,66791906;-13,39972599;-14;-14;-14;-14;-14;-14;-14;-14;-14;-14;-14
-14;-14;-14;-14;-14;-14;-14;-14;-14;-13,82723443;-12,9419411;-12,14628386;-11,42505026;-10,76668664;-10,16221067;-9,6044999;-9,087810401;-8,607441614;-8,159497093;-7,740710035;-7,3483136;-6,979942896;-6,633559782;-6,307394391;-5,999899104;-5,709711915;-5,43562699;-5,176570768;-4,931582417;-4,699797707;-4,480435625;-4,272787174;-4,076205953;-3,89010018;-3,713925915;-3,54718125;-3,389401334;-3,240154067;-3,099036377;-2,965670985;-2,839703576;-2,720800331;-2,60864576;-2,502940797;-2,403401123;-2,309755683;-2,22174539;-2,139121965;-2,061646924;-1,989090687;-1,921231784;-1,857856174;-1,798756641;-1,743732273;-1,692588019;-1,645134309;-1,601186738;-1,560565808;-1,523096724;-1,488609243;-1,456937563;-1,427920262;-1,401400273;-1,377224904;-1,355245881;-1,335319434;-1,317306403;-1,301072379;-1,286487855;-1,27342841;-1,261774896;-1,251413647;-1,242236691;-1,234141968;-1,227033549;-1,220821853;-1,215423858;-1,210763301;-1,206770862;-1,203384335;-1,200548776;-1,198216633;-1,196347839;-1,194909894;-1,193877901;-1,193234585;-1,192970273;-1,193082843;-1,193577647;-1,194467398;-1,195772029;-1,197518524;-1,199740728;-1,202479124;-1,205780599;-1,209698184;-1,214290785;-1,219622902;-1,225764333;-1,23278988;-1,240779053;-1,249815769;-1,259988064;-1,271387802;-1,284110409;-1,298254601;-1,313922143;-1,331217617;-1,350248207;-1,371123514;-1,393955382;-1,418857755;-1,445946552;-1,475339575;-1,507156437;-1,541518518;-1,578548951;-1,618372635;-1,661116274;-1,706908451;-1,755879732;-1,808162796;-1,863892602;-1,923206592;-1,986244925;-2,053150752;-2,124070529;-2,199154373;-2,278556465;-2,362435499;-2,45095519;-2,544284834;-2,642599943;-2,74608294;-2,854923947;-2,969321649;-3,089484272;-3,215630667;-3,347991528;-3,486810755;-3,632346986;-3,784875324;-3,94468929;-4,112103029;-4,287453824;-4,471104954;-4,663448974;-4,864911471;-5,075955401;-5,297086108;-5,52885716;-5,771877172;-6,026817817;-6,29442329;-6,575521545;-6,871037731;-7,182010363;-7,509610923;-7,855167798;-8,220195791;-8,60643281;-9,015885951;-9,450890046;-9,914182925;-10,4090035;-10,93922152;-11,5095121;-12,12559506;-12,79457018;-13,52539861;-14;-14;-14;-14;-14;-14;-14;-14;-14;-14;-14
-14;-14;-14;-14;-14;-14;-14;-14;-14;-13,74295301;-12,85742226;-12,06151124;-11,34001038;-10,6813691;-10,07660834;-9,518609125;-9,001631228;-8,520977984;-8,072757053;-7,653705941;-7,26106232;-6,892466009;-6,545883775;-6,219550849;-5,911924897;-5,621649378;-5,347524092;-5,088481277;-4,843566051;-4,611920277;-4,392769166;-4,185410055;-3,989202981;-3,803562683;-3,627951803;-3,461875062;-3,304874257;-3,156523936;-3,016427646;-2,884214669;-2,759537168;-2,642067683;-2,531496932;-2,427531868;-2,329893964;-2,238317697;-2,152549199;-2,072345062;-1,997471276;-1,927702292;-1,862820183;-1,80261391;-1,746878673;-1,695415338;-1,648029946;-1,604533285;-1,564740529;-1,528470931;-1,495547585;-1,465797223;-1,439050085;-1,415139818;-1,393903432;-1,375181299;-1,358817189;-1,344658355;-1,332555642;-1,322363647;-1,3139409;-1,307150074;-1,301858234;-1,297937093;-1,295263296;-1,293718724;-1,293190794;-1,293572784;-1,294764145;-1,296670821;-1,299205555;-1,302288187;-1,30584593;-1,309813632;-1,314134005;-1,318757831;-1,323644126;-1,328760276;-1,33408213;-1,339594053;-1,345288937;-1,351168168;-1,357241556;-1,363527214;-1,370051407;-1,376848355;-1,383960007;-1,391435777;-1,399332259;-1,407712907;-1,416647709;-1,426212832;-1,436490262;-1,447567439;-1,459536886;-1,472495843;-1,486545905;-1,501792674;-1,518345419;-1,536316761;-1,55582237;-1,576980691;-1,599912694;-1,624741646;-1,651592919;-1,680593825;-1,711873481;-1,745562712;-1,781793976;-1,820701337;-1,862420465;-1,907088668;-1,954844968;-2,005830212;-2,060187211;-2,118060934;-2,179598726;-2,244950579;-2,314269439;-2,387711563;-2,465436923;-2,547609662;-2,634398607;-2,72597784;-2,822527341;-2,924233698;-3,031290903;-3,14390124;-3,262276264;-3,386637914;-3,517219733;-3,654268256;-3,798044553;-3,948825974;-4,106908111;-4,272607023;-4,446261761;-4,628237242;-4,818927535;-5,018759636;-5,228197808;-5,447748613;-5,677966757;-5,919461917;-6,172906762;-6,439046418;-6,71870971;-7,012822607;-7,322424384;-7,648687228;-7,992940182;-8,356698644;-8,741701058;-9,149954998;-9,583795702;-10,04596134;-10,53969107;-11,06885482;-11,63812779;-12,25322978;-12,92126044;-13,65118067;-14;-14;-14;-14;-14;-14;-14;-14;-14;-14;-14
-14;-14;-14;-14;-14;-14;-14;-14;-14;-13,65845329;-12,77232127;-11,97577501;-11,2536071;-10,59426937;-9,988785348;-9,430038875;-8,912292744;-8,43085352;-7,981832311;-7,561970283;-7,168508987;-6,799092338;-6,451691414;-6,124545974;-5,816118425;-5,52505718;-5,250167204;-4,990386105;-4,744764572;-4,512450239;-4,292674275;-4,084740163;-3,888014258;-3,701917787;-3,525920033;-3,359532504;-3,202303912;-3,053815837;-2,913678957;-2,781529764;-2,657027694;-2,539852593;-2,4297025;-2,326291676;-2,22934886;-2,138615719;-2,053845468;-1,974801637;-1,901256974;-1,832992459;-1,769796429;-1,711463793;-1,657795336;-1,608597094;-1,563679813;-1,522858464;-1,485951824;-1,452782121;-1,423174726;-1,396957906;-1,373962627;-1,354022406;-1,336973209;-1,322653401;-1,310903744;-1,301567426;-1,294490155;-1,289520272;-1,286508926;-1,28531027;-1,285781706;-1,287784155;-1,291182363;-1,295845236;-1,301646192;-1,308463541;-1,316180872;-1,324687461;-1,333878669;-1,343656353;-1,353929265;-1,364613435;-1,375632544;-1,386918265;-1,39841058;-1,410058058;-1,421818101;-1,433657132;-1,445550757;-1,457483853;-1,469450628;-1,481454607;-1,493508582;-1,505634501;-1,517863306;-1,53023473;-1,542797042;-1,555606754;-1,568728297;-1,582233655;-1,596201983;-1,610719202;-1,625877577;-1,641775293;-1,658516019;-1,676208484;-1,694966053;-1,714906324;-1,736150736;-1,7588242;-1,78305476;-1,808973273;-1,836713129;-1,86641;-1,898201627;-1,932227642;-1,968629431;-2,007550033;-2,049134084;-2,093527796;-2,140878987;-2,191337145;-2,24505354;-2,302181377;-2,362875997;-2,427295126;-2,495599164;-2,567951532;-2,64451907;-2,725472486;-2,810986871;-2,901242271;-2,996424333;-3,096725026;-3,20234344;-3,313486683;-3,430370883;-3,553222293;-3,682278544;-3,817790032;-3,96002148;-4,109253695;-4,265785547;-4,429936201;-4,602047659;-4,782487645;-4,971652903;-5,169972981;-5,377914582;-5,595986607;-5,824746003;-6,064804604;-6,316837151;-6,581590764;-6,859896191;-7,152681251;-7,460987;-7,785987336;-8,12901294;-8,491580779;-8,875430787;-9,282571946;-9,715340822;-10,17647681;-10,66922022;-11,19744198;-11,76581823;-12,38006955;-13,04729623;-13,77645969;-14;-14;-14;-14;-14;-14;-14;-14;-14;-14;-14
