
       1517222170477 |        1517222170636 |               -100.0 |   4898.0 |  -1.8
       1517222175690 |        1517222175846 |               -200.0 |   4797.9 |  -2.1
       1517222180982 |        1517222181133 |               -300.0 |   4698.4 |  -1.9
       1517222186398 |        1517222186550 |               -400.0 |   4598.8 |  -1.8
       1517222191965 |        1517222192114 |               -500.0 |   4498.3 |  -1.7
       1517222197661 |        1517222197804 |               -600.0 |   4397.8 |  -1.9
       1517222203377 |        1517222203522 |               -700.0 |   4298.9 |  -1.6
       1517222209286 |        1517222209429 |               -800.0 |   4198.6 |  -1.8
       1517222215331 |        1517222215471 |               -900.0 |   4098.5 |  -1.6
       1517222221469 |        1517222221607 |              -1000.0 |   3998.7 |  -1.6
       1517222227789 |        1517222227924 |              -1100.0 |   3898.0 |  -1.8
       1517222234207 |        1517222234337 |              -1200.0 |   3798.0 |  -1.6
       1517222240735 |        1517222240865 |              -1300.0 |   3698.1 |  -1.5
       1517222247365 |        1517222247493 |              -1400.0 |   3598.9 |  -1.5
       1517222254249 |        1517222254373 |              -1500.0 |   3498.0 |  -1.5
       1517222261181 |        1517222261303 |              -1600.0 |   3398.8 |  -1.4
       1517222268383 |        1517222268502 |              -1700.0 |   3297.9 |  -1.5
       1517222275655 |        1517222275768 |              -1800.0 |   3198.4 |  -1.4
       1517222283082 |        1517222283195 |              -1900.0 |   3098.7 |  -1.3
       1517222290721 |        1517222290831 |              -2000.0 |   2998.8 |  -1.3
       1517222298569 |        1517222298676 |              -2100.0 |   2898.0 |  -1.3
       1517222306535 |        1517222306637 |              -2200.0 |   2798.4 |  -1.3
       1517222314702 |        1517222314802 |              -2300.0 |   2698.5 |  -1.2
       1517222323095 |        1517222323191 |              -2400.0 |   2598.2 |  -1.2
       1517222331597 |        1517222331688 |              -2500.0 |   2498.8 |  -1.2
       1517222340385 |        1517222340474 |              -2600.0 |   2398.6 |  -1.1
       1517222349364 |        1517222349449 |              -2700.0 |   2298.7 |  -1.1
       1517222358551 |        1517222358633 |              -2800.0 |   2198.7 |  -1.1
       1517222368041 |        1517222368119 |              -2900.0 |   2098.1 |  -1.1
       1517222377639 |        1517222377713 |              -3000.0 |   1998.8 |  -1.0
       1517222387590 |        1517222387660 |              -3100.0 |   1898.2 |  -1.0
       1517222397737 |        1517222397803 |              -3200.0 |   1798.4 |  -1.0
       1517222408114 |        1517222408173 |              -3300.0 |   1698.5 |  -1.0
       1517222418741 |        1517222418798 |              -3400.0 |   1598.3 |  -1.0
       1517222429715 |        1517222429764 |              -3500.0 |   1498.6 |  -0.9
       1517222441039 |        1517222441087 |              -3600.0 |   1398.2 |  -0.9
       1517222452658 |        1517222452701 |              -3700.0 |   1298.2 |  -0.9
       1517222464513 |        1517222464551 |              -3800.0 |   1198.4 |  -0.9
       1517222476699 |        1517222476732 |              -3900.0 |   1098.9 |  -0.8
       1517222489311 |        1517222489339 |              -4000.0 |    998.5 |  -0.6
       1517222502226 |        1517222502249 |              -4100.0 |    898.8 |  -0.8
       1517222515596 |        1517222515614 |              -4200.0 |    798.6 |  -0.8
       1517222529201 |        1517222529212 |              -4300.0 |    698.8 |  -0.7
       1517222543461 |        1517222543467 |              -4400.0 |    598.3 |  -0.7
