
       1517321898673|        1517321899195 |               198000 |   1961.0 |  -1.1
       1517321900669|        1517321901192 |               200000 |   1938.7 |  -1.1
       1517321902665|        1517321903188 |               202000 |   1916.6 |  -1.1
       1517321904725|        1517321905244 |               204000 |   1894.0 |  -1.1
       1517321906718|        1517321907241 |               206000 |   1871.9 |  -1.1
       1517321908712|        1517321909232 |               208000 |   1850.0 |  -1.1
       1517321910708|        1517321911231 |               210000 |   1828.3 |  -1.1
       1517321912693|        1517321913213 |               212000 |   1806.9 |  -1.1
       1517321914697|        1517321915222 |               214000 |   1785.3 |  -1.1
       1517321916693|        1517321917216 |               216000 |   1764.0 |  -1.1
       1517321918685|        1517321919210 |               218000 |   1742.9 |  -1.1
       1517321920687|        1517321921208 |               220000 |   1722.0 |  -1.1
       1517321922685|        1517321923211 |               222000 |   1701.0 |  -1.1
       1517321924681|        1517321925206 |               224000 |   1679.7 |  -1.1
       1517321926673|        1517321927198 |               226000 |   1659.1 |  -1.1
       1517321928661|        1517321929186 |               228000 |   1638.8 |  -1.1
       1517321930659|        1517321931183 |               230000 |   1617.9 |  -1.0
       1517321932659|        1517321933182 |               232000 |   1597.6 |  -1.0
       1517321934719|        1517321935242 |               234000 |   1576.8 |  -1.0
       1517321936708|        1517321937234 |               236000 |   1556.6 |  -1.0
       1517321938695|        1517321939218 |               238000 |   1536.6 |  -1.0
       1517321940680|        1517321941206 |               240000 |   1516.5 |  -1.0
       1517321942682|        1517321943206 |               242000 |   1496.6 |  -1.0
       1517321944678|        1517321945205 |               244000 |   1476.9 |  -1.0
       1517321946663|        1517321947190 |               246000 |   1457.0 |  -1.0
       1517321948653|        1517321949179 |               248000 |   1437.4 |  -1.0
       1517321950657|        1517321951184 |               250000 |   1418.0 |  -1.0
       1517321952649|        1517321953177 |               252000 |   1398.4 |  -1.0
       1517321954703|        1517321955231 |               254000 |   1378.6 |  -1.0
       1517321956703|        1517321957230 |               256000 |   1359.0 |  -1.0
       1517321958689|        1517321959217 |               258000 |   1340.1 |  -1.0
       1517321960681|        1517321961209 |               260000 |   1321.0 |  -1.0
       1517321962675|        1517321963202 |               262000 |   1301.7 |  -1.0
       1517321964675|        1517321965201 |               264000 |   1282.7 |  -1.0
       1517321966666|        1517321967195 |               266000 |   1263.9 |  -1.0
       1517321968660|        1517321969186 |               268000 |   1245.5 |  -1.0
       1517321970653|        1517321971183 |               270000 |   1226.9 |  -1.0
       1517321972654|        1517321973183 |               272000 |   1208.1 |  -0.9
       1517321974649|        1517321975179 |               274000 |   1190.0 |  -0.9
       1517321976652|        1517321977179 |               276000 |   1171.2 |  -0.9
       1517321978713|        1517321979243 |               278000 |   1152.7 |  -0.9
       1517321980689|        1517321981219 |               280000 |   1134.6 |  -0.9
       1517321982683|        1517321983211 |               282000 |   1116.7 |  -0.9
       1517321984674|        1517321985204 |               284000 |   1098.6 |  -0.9
       1517321986666|        1517321987195 |               286000 |   1080.8 |  -0.9
       1517321988653|        1517321989184 |               288000 |   1063.3 |  -0.9
       1517321990657|        1517321991186 |               290000 |   1045.6 |  -0.9
       1517321992650|        1517321993181 |               292000 |   1027.7 |  -0.9
       1517321994709|        1517321995241 |               294000 |   1010.1 |  -0.9
       1517321996692|        1517321997221 |               296000 |    993.2 |  -0.9
       1517321998669|        1517321999201 |               298000 |    975.8 |  -0.9
       1517322000659|        1517322001191 |               300000 |    958.5 |  -0.9
       1517322002653|        1517322003184 |               302000 |    941.6 |  -0.9
       1517322004654|        1517322005184 |               304000 |    924.4 |  -0.9
       1517322006651|        1517322007183 |               306000 |    907.6 |  -0.8
       1517322008650|        1517322009181 |               308000 |    890.5 |  -0.9
       1517322010709|        1517322011242 |               310000 |    873.2 |  -0.9
       1517322012700|        1517322013233 |               312000 |    856.8 |  -0.8
       1517322014696|        1517322015226 |               314000 |    840.1 |  -0.9
       1517322016693|        1517322017226 |               316000 |    823.2 |  -0.8
       1517322018683|        1517322019215 |               318000 |    806.7 |  -0.8
       1517322020677|        1517322021211 |               320000 |    790.4 |  -0.8
       1517322022669|        1517322023204 |               322000 |    774.0 |  -0.8
       1517322024671|        1517322025205 |               324000 |    757.9 |  -0.8
       1517322026665|        1517322027200 |               326000 |    741.5 |  -0.8
       1517322028653|        1517322029187 |               328000 |    725.5 |  -0.8
       1517322030706|        1517322031240 |               330000 |    709.1 |  -0.8
       1517322032693|        1517322033222 |               332000 |    693.2 |  -0.8
       1517322034682|        1517322035215 |               334000 |    677.0 |  -0.8
       1517322036664|        1517322037193 |               336000 |    661.1 |  -0.8
       1517322038645|        1517322039177 |               338000 |    645.7 |  -0.8
       1517322040690|        1517322041219 |               340000 |    630.0 |  -0.8
       1517322042682|        1517322043210 |               342000 |    613.9 |  -0.8
       1517322044675|        1517322045203 |               344000 |    598.3 |  -0.8
       1517322046673|        1517322047199 |               346000 |    583.1 |  -0.8
       1517322048669|        1517322049196 |               348000 |    567.6 |  -0.8
       1517322050713|        1517322051239 |               350000 |    551.7 |  -0.8
       1517322052706|        1517322053231 |               352000 |    536.3 |  -0.8
       1517322054682|        1517322055206 |               354000 |    521.4 |  -0.8
       1517322056668|        1517322057191 |               356000 |    507.1 |  -0.8
