          1198254.257 |      0.098 |    4822.50 |   -2.029800 |  -0.004 |          1198254.250
          1198254.327 |      0.098 |    4821.09 |   -2.029800 |  -0.002 |          1198254.320
          1198254.394 |      0.098 |    4819.77 |   -1.954168 |  -0.003 |          1198254.390
          1198254.462 |      0.098 |    4818.27 |   -2.266834 |  -0.003 |          1198254.460
          1198254.530 |      0.098 |    4816.65 |   -2.300523 |  -0.003 |          1198254.530
          1198254.598 |      0.098 |    4815.50 |   -2.300523 |  -0.002 |          1198254.590
          1198254.666 |      0.098 |    4814.08 |   -1.927525 |  -0.004 |          1198254.660
          1198254.734 |      0.098 |    4812.84 |   -1.977737 |  -0.005 |          1198254.730
          1198254.802 |      0.098 |    4811.30 |   -1.977737 |  -0.002 |          1198254.800
          1198254.873 |      0.098 |    4809.99 |   -2.201619 |  -0.003 |          1198254.870
          1198254.941 |      0.098 |    4808.28 |   -2.207277 |  -0.002 |          1198254.940
          1198255.011 |      0.098 |    4806.70 |   -2.207277 |   0.001 |          1198255.010
          1198255.078 |      0.098 |    4805.57 |   -2.120175 |  -0.001 |          1198255.069
          1198255.150 |      0.098 |    4804.23 |   -1.901902 |  -0.005 |          1198255.149
          1198255.218 |      0.098 |    4803.04 |   -1.901902 |  -0.004 |          1198255.209
          1198255.286 |      0.098 |    4801.34 |   -1.873214 |  -0.002 |          1198255.279
          1198255.355 |      0.098 |    4799.92 |   -2.343561 |  -0.003 |          1198255.349
          1198255.427 |      0.098 |    4798.36 |   -2.343561 |  -0.002 |          1198255.419
          1198255.495 |      0.098 |    4797.17 |   -2.211376 |  -0.003 |          1198255.489
          1198255.563 |      0.098 |    4795.67 |   -1.969539 |  -0.003 |          1198255.559
          1198255.630 |      0.098 |    4794.49 |   -2.004375 |  -0.005 |          1198255.629
          1198255.698 |      0.098 |    4793.25 |   -2.004375 |  -0.005 |          1198255.689
          1198255.766 |      0.098 |    4791.52 |   -2.173461 |  -0.006 |          1198255.759
          1198255.834 |      0.098 |    4790.14 |   -2.261513 |  -0.003 |          1198255.829
          1198255.902 |      0.098 |    4788.60 |   -2.261513 |  -0.001 |          1198255.899
          1198255.970 |      0.098 |    4787.44 |   -2.043320 |  -0.001 |          1198255.969
          1198256.038 |      0.098 |    4786.04 |   -1.829146 |  -0.003 |          1198256.029
          1198256.109 |      0.098 |    4784.86 |   -1.829146 |  -0.003 |          1198256.099
          1198256.177 |      0.098 |    4783.17 |   -2.070776 |  -0.004 |          1198256.169
          1198256.247 |      0.098 |    4781.82 |   -2.193950 |  -0.003 |          1198256.239
          1198256.314 |      0.098 |    4780.18 |   -2.193950 |  -0.006 |          1198256.309
          1198256.385 |      0.098 |    4778.99 |   -2.321023 |  -0.006 |          1198256.379
          1198256.454 |      0.098 |    4777.62 |   -1.881043 |  -0.007 |          1198256.449
          1198256.522 |      0.098 |    4776.43 |   -1.881043 |  -0.006 |          1198256.519
          1198256.590 |      0.098 |    4774.81 |   -1.987984 |  -0.006 |          1198256.589
          1198256.662 |      0.098 |    4773.50 |   -2.099179 |  -0.005 |          1198256.659
          1198256.730 |      0.098 |    4771.81 |   -2.266586 |  -0.003 |          1198256.729
          1198256.798 |      0.098 |    4770.50 |   -2.266586 |  -0.002 |          1198256.789
          1198256.866 |      0.098 |    4769.35 |   -2.092556 |  -0.002 |          1198256.859
          1198256.937 |      0.098 |    4767.95 |   -1.862962 |  -0.001 |          1198256.929
          1198257.006 |      0.098 |    4766.48 |   -1.862962 |  -0.002 |          1198256.999
          1198257.074 |      0.098 |    4765.20 |   -1.982502 |  -0.000 |          1198257.069
          1198257.142 |      0.098 |    4763.73 |   -2.254416 |  -0.000 |          1198257.139
          1198257.210 |      0.098 |    4762.14 |   -2.254416 |  -0.002 |          1198257.209
          1198257.278 |      0.098 |    4760.91 |   -2.163098 |  -0.003 |          1198257.269
          1198257.346 |      0.098 |    4759.47 |   -1.946991 |   0.001 |          1198257.339
          1198257.414 |      0.098 |    4758.31 |   -1.946991 |  -0.002 |          1198257.409
          1198257.485 |      0.098 |    4756.67 |   -2.025899 |  -0.002 |          1198257.478
          1198257.553 |      0.098 |    4755.39 |   -2.029173 |  -0.003 |          1198257.548
          1198257.623 |      0.098 |    4753.89 |   -2.029173 |  -0.004 |          1198257.618
          1198257.691 |      0.098 |    4752.57 |   -2.132666 |  -0.002 |          1198257.688
          1198257.760 |      0.098 |    4751.21 |   -2.165128 |  -0.002 |          1198257.758
          1198257.828 |      0.098 |    4749.80 |   -1.968090 |  -0.004 |          1198257.828
          1198257.898 |      0.098 |    4748.56 |   -1.968090 |  -0.004 |          1198257.888
          1198257.966 |      0.098 |    4746.99 |   -2.117442 |  -0.002 |          1198257.958
          1198258.038 |      0.098 |    4745.59 |   -2.150923 |  -0.002 |          1198258.028
          1198258.106 |      0.098 |    4744.00 |   -2.150923 |  -0.002 |          1198258.098
          1198258.176 |      0.098 |    4742.69 |   -2.136806 |  -0.001 |          1198258.168
          1198258.244 |      0.098 |    4741.21 |   -2.109745 |  -0.003 |          1198258.238
          1198258.312 |      0.098 |    4740.06 |   -2.109745 |  -0.003 |          1198258.308
          1198258.380 |      0.098 |    4738.79 |   -1.925685 |  -0.004 |          1198258.378
          1198258.450 |      0.098 |    4737.33 |   -1.951050 |  -0.006 |          1198258.448
          1198258.518 |      0.098 |    4736.00 |   -1.951050 |  -0.003 |          1198258.518
          1198258.586 |      0.098 |    4734.32 |   -2.147921 |  -0.002 |          1198258.578
          1198258.654 |      0.098 |    4732.99 |   -2.211804 |  -0.002 |          1198258.648
          1198258.726 |      0.098 |    4731.45 |   -2.211804 |  -0.001 |          1198258.718
          1198258.794 |      0.098 |    4730.25 |   -2.099179 |  -0.000 |          1198258.788
          1198258.865 |      0.098 |    4728.80 |   -1.852557 |  -0.000 |          1198258.858
          1198258.933 |      0.098 |    4727.46 |   -2.157967 |  -0.003 |          1198258.928
          1198259.005 |      0.098 |    4725.87 |   -2.157967 |  -0.005 |          1198258.998
          1198259.074 |      0.098 |    4724.60 |   -2.149609 |  -0.005 |          1198259.068
          1198259.142 |      0.098 |    4723.35 |   -2.020332 |  -0.006 |          1198259.138
          1198259.210 |      0.098 |    4722.02 |   -2.020332 |  -0.005 |          1198259.208
          1198259.278 |      0.098 |    4720.72 |   -1.832464 |  -0.006 |          1198259.278
          1198259.346 |      0.098 |    4719.19 |   -2.099179 |  -0.007 |          1198259.338
          1198259.417 |      0.098 |    4717.84 |   -2.099179 |  -0.006 |          1198259.408
          1198259.485 |      0.098 |    4716.54 |   -2.150935 |  -0.006 |          1198259.478
