
       1517222167193|        1517222167354 |                 2000 |   4961.6 |  -2.0
       1517222169178|        1517222169334 |                 4000 |   4923.0 |  -2.0
       1517222171160|        1517222171318 |                 6000 |   4884.6 |  -2.0
       1517222173151|        1517222173306 |                 8000 |   4846.4 |  -2.1
       1517222175145|        1517222175302 |                10000 |   4808.2 |  -1.9
       1517222177201|        1517222177357 |                12000 |   4769.2 |  -1.9
       1517222179192|        1517222179344 |                14000 |   4731.9 |  -1.8
       1517222181188|        1517222181341 |                16000 |   4694.5 |  -1.9
       1517222183182|        1517222183333 |                18000 |   4657.9 |  -1.7
       1517222185169|        1517222185321 |                20000 |   4621.3 |  -1.7
       1517222187156|        1517222187308 |                22000 |   4585.0 |  -1.8
       1517222189209|        1517222189359 |                24000 |   4547.8 |  -1.7
       1517222191202|        1517222191352 |                26000 |   4511.9 |  -2.0
       1517222193205|        1517222193354 |                28000 |   4476.4 |  -1.7
       1517222195186|        1517222195334 |                30000 |   4441.2 |  -1.8
       1517222197176|        1517222197324 |                32000 |   4406.2 |  -1.9
       1517222199179|        1517222199326 |                34000 |   4371.4 |  -1.7
       1517222201176|        1517222201321 |                36000 |   4336.7 |  -1.7
       1517222203174|        1517222203319 |                38000 |   4302.2 |  -1.7
       1517222205166|        1517222205308 |                40000 |   4268.4 |  -1.7
       1517222207164|        1517222207305 |                42000 |   4234.5 |  -1.9
       1517222209218|        1517222209360 |                44000 |   4199.8 |  -1.7
       1517222211208|        1517222211347 |                46000 |   4166.6 |  -1.7
       1517222213195|        1517222213333 |                48000 |   4133.8 |  -1.6
       1517222215195|        1517222215335 |                50000 |   4100.6 |  -1.7
       1517222217193|        1517222217332 |                52000 |   4067.8 |  -1.6
       1517222219197|        1517222219337 |                54000 |   4035.3 |  -1.7
       1517222221197|        1517222221335 |                56000 |   4002.9 |  -1.7
       1517222223193|        1517222223330 |                58000 |   3971.0 |  -1.7
       1517222225181|        1517222225313 |                60000 |   3939.3 |  -1.6
       1517222227172|        1517222227307 |                62000 |   3907.7 |  -1.7
       1517222229232|        1517222229366 |                64000 |   3875.3 |  -1.5
       1517222231229|        1517222231363 |                66000 |   3844.1 |  -1.6
       1517222233176|        1517222233308 |                68000 |   3813.9 |  -1.5
       1517222235176|        1517222235305 |                70000 |   3782.8 |  -1.6
       1517222237185|        1517222237316 |                72000 |   3752.0 |  -1.5
       1517222239212|        1517222239340 |                74000 |   3721.1 |  -1.6
       1517222241229|        1517222241359 |                76000 |   3690.7 |  -1.5
       1517222243173|        1517222243303 |                78000 |   3661.4 |  -1.6
       1517222245232|        1517222245360 |                80000 |   3630.7 |  -1.5
       1517222247228|        1517222247355 |                82000 |   3600.9 |  -1.5
       1517222249227|        1517222249352 |                84000 |   3571.4 |  -1.6
       1517222251220|        1517222251344 |                86000 |   3542.2 |  -1.6
       1517222253217|        1517222253340 |                88000 |   3513.2 |  -1.4
       1517222255205|        1517222255329 |                90000 |   3484.4 |  -1.4
       1517222257204|        1517222257326 |                92000 |   3455.6 |  -1.4
       1517222259192|        1517222259314 |                94000 |   3427.1 |  -1.4
       1517222261181|        1517222261303 |                96000 |   3398.8 |  -1.4
       1517222263242|        1517222263363 |                98000 |   3369.7 |  -1.4
       1517222265221|        1517222265341 |               100000 |   3342.1 |  -1.4
       1517222267217|        1517222267336 |               102000 |   3314.1 |  -1.4
       1517222269206|        1517222269324 |               104000 |   3286.6 |  -1.4
       1517222271221|        1517222271334 |               106000 |   3258.7 |  -1.5
       1517222273229|        1517222273343 |               108000 |   3231.4 |  -1.4
       1517222275246|        1517222275360 |               110000 |   3204.0 |  -1.4
       1517222277242|        1517222277357 |               112000 |   3176.8 |  -1.4
       1517222279221|        1517222279335 |               114000 |   3150.2 |  -1.4
       1517222281226|        1517222281339 |               116000 |   3123.3 |  -1.3
       1517222283218|        1517222283330 |               118000 |   3096.8 |  -1.4
       1517222285198|        1517222285310 |               120000 |   3070.9 |  -1.3
       1517222287255|        1517222287366 |               122000 |   3043.7 |  -1.4
       1517222289199|        1517222289305 |               124000 |   3018.5 |  -1.3
       1517222291201|        1517222291310 |               126000 |   2992.5 |  -1.3
       1517222293194|        1517222293302 |               128000 |   2966.7 |  -1.3
       1517222295260|        1517222295367 |               130000 |   2940.2 |  -1.2
       1517222297196|        1517222297302 |               132000 |   2915.5 |  -1.3
       1517222299262|        1517222299368 |               134000 |   2889.4 |  -1.3
       1517222301242|        1517222301347 |               136000 |   2864.3 |  -1.3
       1517222303233|        1517222303337 |               138000 |   2839.5 |  -1.3
       1517222305229|        1517222305331 |               140000 |   2814.6 |  -1.3
       1517222307223|        1517222307325 |               142000 |   2790.0 |  -1.2
       1517222309213|        1517222309315 |               144000 |   2765.4 |  -1.3
       1517222311202|        1517222311303 |               146000 |   2741.1 |  -1.2
       1517222313254|        1517222313353 |               148000 |   2715.9 |  -1.2
       1517222315249|        1517222315348 |               150000 |   2692.0 |  -1.3
       1517222317245|        1517222317344 |               152000 |   2667.7 |  -1.2
       1517222319239|        1517222319337 |               154000 |   2643.9 |  -1.2
       1517222321231|        1517222321326 |               156000 |   2620.3 |  -1.2
       1517222323232|        1517222323328 |               158000 |   2596.5 |  -1.2
       1517222325225|        1517222325320 |               160000 |   2573.0 |  -1.2
       1517222327213|        1517222327307 |               162000 |   2550.0 |  -1.2
       1517222329269|        1517222329363 |               164000 |   2526.0 |  -1.2
       1517222331253|        1517222331346 |               166000 |   2502.9 |  -1.2
       1517222333236|        1517222333328 |               168000 |   2479.9 |  -1.2
       1517222335230|        1517222335322 |               170000 |   2457.3 |  -1.2
       1517222337227|        1517222337317 |               172000 |   2434.3 |  -1.2
       1517222339219|        1517222339308 |               174000 |   2411.9 |  -1.1
       1517222341278|        1517222341367 |               176000 |   2388.7 |  -1.2
       1517222343264|        1517222343349 |               178000 |   2366.4 |  -1.2
       1517222345249|        1517222345336 |               180000 |   2344.2 |  -1.1
       1517222347237|        1517222347322 |               182000 |   2322.3 |  -1.1
       1517222349225|        1517222349311 |               184000 |   2300.4 |  -1.1
       1517222351219|        1517222351302 |               186000 |   2278.5 |  -1.1
       1517222353273|        1517222353357 |               188000 |   2255.9 |  -1.1
       1517222355253|        1517222355335 |               190000 |   2234.4 |  -1.1
       1517222357241|        1517222357323 |               192000 |   2213.1 |  -1.1
       1517222359237|        1517222359318 |               194000 |   2191.4 |  -1.1
       1517222361228|        1517222361309 |               196000 |   2170.2 |  -1.1
       1517222363227|        1517222363307 |               198000 |   2148.9 |  -1.1
       1517222365281|        1517222365360 |               200000 |   2127.1 |  -1.1
